household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c,p_score,logit_p,in_support
180,대조,0,5.0,23.0,769.71,322.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,117.71000000000001,5.0,5.0,0,1,5.0,3.1780538303479458,6.647312167917105,0.0,0,0.0,0.05824356275063829,-2.783113106340512,True
183,대조,0,13.0,10.0,85.03,60.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,100.44,8.0,13.0,0,1,13.0,2.3978952727983707,4.454696072633257,0.0,0,1.0,0.01203423423607228,-4.407892605979095,False
184,대조,0,7.0,27.0,788.44,50611.0,3.0,7.69,0.0,0.0,1,5.0,2.0,2.0,684.77,23.0,7.0,1,1,7.0,3.332204510175204,6.671323833340992,0.009753437167064076,0,0.0,0.0726113165005732,-2.5472519851414033,True
185,대조,0,7.0,10.0,320.55,24899.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,104.57000000000001,1.0,7.0,0,1,7.0,2.3978952727983707,5.773153052580872,0.0,0,0.0,0.048842679500549845,-2.9690749646904306,True
188,대조,0,13.0,8.0,454.81,220.0,1.0,4.0,0.0,0.0,0,1.8,3.0,1.0,743.33,11.0,13.0,1,1,13.0,2.1972245773362196,6.122076056018043,0.0087948813790374,0,0.0,0.06599554905301937,-2.6498939025236212,True
192,대조,0,4.0,12.0,517.15,210.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,327.16,12.0,4.0,0,1,4.0,2.5649493574615367,6.250264775630226,0.0,0,1.0,0.022315090508751387,-3.779924285656703,True
194,대조,0,14.0,13.0,284.52,9849.0,3.0,7.98,0.0,0.0,0,0.0,0.0,0.0,110.89,3.0,14.0,0,1,14.0,2.6390573296152584,5.654312079181905,0.02804723745255167,0,0.0,0.07865229615411663,-2.460800669951836,True
195,대조,0,4.0,15.0,570.07,41061.0,5.0,17.96,0.0,0.0,0,12.27,4.0,4.0,364.04,8.0,4.0,1,1,4.0,2.772588722239781,6.34751179408619,0.03150490290666058,0,0.0,0.10296691144685598,-2.1646850608679244,True
196,대조,0,1.0,22.0,835.45,404.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,358.12,13.0,1.0,0,1,1.0,3.1354942159291497,6.72916674577729,0.0,0,0.0,0.06035420239165832,-2.7452724144141447,True
198,대조,0,1.0,112.0,1752.53,929.0,7.0,22.79,0.0,0.0,1,2.5,1.0,1.0,1150.22,82.0,1.0,1,1,1.0,4.727387818712341,7.469386178073745,0.013004056991891721,0,0.0,0.08348779716177447,-2.39587490239721,True
200,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,172.48000000000002,1.0,90.0,0,1,90.0,0.0,0.0,0.0,0,0.0,0.00940488877818188,-4.657076248108105,False
205,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,90.47,1.0,90.0,0,1,90.0,0.0,0.0,0.0,0,0.0,0.00940488877818188,-4.657076248108105,False
209,대조,0,4.0,20.0,899.09,21193.0,4.0,17.46,0.0,0.0,1,7.38,2.0,2.0,579.48,5.0,4.0,1,1,4.0,3.044522437723423,6.802494758324644,0.019419635409135903,0,0.0,0.09462325288509214,-2.258447904206311,True
211,대조,0,13.0,12.0,490.99,284.0,2.0,6.48,0.0,0.0,1,0.0,0.0,0.0,92.69,2.0,13.0,0,1,13.0,2.5649493574615367,6.198458391082497,0.013197824802949145,0,0.0,0.07342007414361357,-2.5353029205203956,True
214,처치,1,4.0,14.0,406.19,173.0,4.0,15.96,0.0,0.0,1,0.0,0.0,0.0,188.68,8.0,4.0,0,1,4.0,2.70805020110221,6.009279906977984,0.0392919569659519,0,0.0,0.11328140453728723,-2.0576526490246825,True
215,대조,0,1.0,13.0,239.65,131.0,3.0,5.54,0.0,0.0,0,2.0,2.0,2.0,164.24,12.0,1.0,1,1,1.0,2.6390573296152584,5.483343595749118,0.02311704569163363,0,0.0,0.0688705898791422,-2.6041690341910577,True
216,대조,0,5.0,23.0,511.62,198.0,8.0,26.35,0.0,0.0,1,6.83,2.0,2.0,59.3,3.0,5.0,1,1,5.0,3.1780538303479458,6.2395348299460505,0.051503068683788754,0,0.0,0.14309145215724092,-1.7898472495091933,True
217,대조,0,4.0,11.0,434.92,19064.0,3.0,6.12,0.0,0.0,0,0.0,0.0,0.0,104.95,5.0,4.0,0,1,4.0,2.4849066497880004,6.077458740274843,0.014071553389129035,0,0.0,0.0703648793094347,-2.581097900577328,True
218,대조,0,4.0,23.0,1211.23,111178.0,2.0,5.98,0.0,0.0,1,0.0,0.0,0.0,1294.84,21.0,4.0,0,1,4.0,3.1780538303479458,7.100216917602303,0.004937130024850772,0,0.0,0.07711117637232524,-2.482260546643212,True
220,대조,0,6.0,14.0,322.85,38997.0,1.0,1.98,0.0,0.0,1,4.5,1.0,1.0,292.58,6.0,6.0,1,1,6.0,2.70805020110221,5.780280445628926,0.006132879045996593,0,0.0,0.055619836179909156,-2.8319888975318794,True
221,대조,0,12.0,8.0,267.07,132.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,204.96,7.0,12.0,0,1,12.0,2.1972245773362196,5.591248140435486,0.0,0,0.0,0.049172698396110735,-2.961993890593482,True
